split,image_id,method,method_label,perturbation,clean_object_f1,object_f1,absolute_object_f1_drop,relative_object_f1_drop,clean_precision,precision,precision_drop,clean_recall,recall,recall_drop,clean_absolute_count_error,absolute_count_error,absolute_count_error_delta,true_instances,pred_instances,false_positives,false_negatives,no_prediction
stage1_train_full,5f9d29d6388c700f35a3c29fa1b1ce0c1cba6667d05fdb70bd1e89004dcf71ed,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9603,0.9667,-0.0064,-0.0067,0.9416,0.9539,-0.0124,0.9797,0.9797,0.0,6,4,-2,148,152,7,3,False
stage1_train_full,602f267432e7a573e1092f1cf48135c82d0fbc8722bc028b9330ec801a40bb18,cellpose_cpsam,Cellpose-SAM,clean,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,19,19,0,0,False
stage1_train_full,602f267432e7a573e1092f1cf48135c82d0fbc8722bc028b9330ec801a40bb18,cellpose_cpsam,Cellpose-SAM,gaussian_noise,1.0,0.9143,0.0857,0.0857,1.0,1.0,0.0,1.0,0.8421,0.1579,0,3,3,19,16,0,3,False
stage1_train_full,602f267432e7a573e1092f1cf48135c82d0fbc8722bc028b9330ec801a40bb18,cellpose_cpsam,Cellpose-SAM,gaussian_blur,1.0,0.9474,0.0526,0.0526,1.0,0.9474,0.0526,1.0,0.9474,0.0526,0,0,0,19,19,1,1,False
stage1_train_full,602f267432e7a573e1092f1cf48135c82d0fbc8722bc028b9330ec801a40bb18,cellpose_cpsam,Cellpose-SAM,downsample_upsample,1.0,0.9474,0.0526,0.0526,1.0,0.9474,0.0526,1.0,0.9474,0.0526,0,0,0,19,19,1,1,False
stage1_train_full,602f267432e7a573e1092f1cf48135c82d0fbc8722bc028b9330ec801a40bb18,cellpose_cpsam,Cellpose-SAM,contrast_inversion,1.0,0.973,0.027,0.027,1.0,1.0,0.0,1.0,0.9474,0.0526,0,1,1,19,18,0,1,False
stage1_train_full,6034456567632f4b48dc3dfbb98534b5953c151990f4235df6c912c0a9c08397,cellpose_cpsam,Cellpose-SAM,clean,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,19,19,0,0,False
stage1_train_full,6034456567632f4b48dc3dfbb98534b5953c151990f4235df6c912c0a9c08397,cellpose_cpsam,Cellpose-SAM,gaussian_noise,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,19,19,0,0,False
stage1_train_full,6034456567632f4b48dc3dfbb98534b5953c151990f4235df6c912c0a9c08397,cellpose_cpsam,Cellpose-SAM,gaussian_blur,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,19,19,0,0,False
stage1_train_full,6034456567632f4b48dc3dfbb98534b5953c151990f4235df6c912c0a9c08397,cellpose_cpsam,Cellpose-SAM,downsample_upsample,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,19,19,0,0,False
stage1_train_full,6034456567632f4b48dc3dfbb98534b5953c151990f4235df6c912c0a9c08397,cellpose_cpsam,Cellpose-SAM,contrast_inversion,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,19,19,0,0,False
stage1_train_full,608ff81c8a0c8b622f6648a9c7f935d85f0c503f515ef2ac3728387be1953ee8,cellpose_cpsam,Cellpose-SAM,clean,0.8571,0.8571,0.0,0.0,0.9231,0.9231,0.0,0.8,0.8,0.0,2,2,0,15,13,1,3,False
stage1_train_full,608ff81c8a0c8b622f6648a9c7f935d85f0c503f515ef2ac3728387be1953ee8,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.8571,0.7692,0.0879,0.1026,0.9231,0.9091,0.014,0.8,0.6667,0.1333,2,4,2,15,11,1,5,False
stage1_train_full,608ff81c8a0c8b622f6648a9c7f935d85f0c503f515ef2ac3728387be1953ee8,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.8571,0.7692,0.0879,0.1026,0.9231,0.9091,0.014,0.8,0.6667,0.1333,2,4,2,15,11,1,5,False
stage1_train_full,608ff81c8a0c8b622f6648a9c7f935d85f0c503f515ef2ac3728387be1953ee8,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.8571,0.8148,0.0423,0.0494,0.9231,0.9167,0.0064,0.8,0.7333,0.0667,2,3,1,15,12,1,4,False
stage1_train_full,608ff81c8a0c8b622f6648a9c7f935d85f0c503f515ef2ac3728387be1953ee8,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.8571,0.8571,0.0,0.0,0.9231,0.9231,0.0,0.8,0.8,0.0,2,2,0,15,13,1,3,False
stage1_train_full,60cb718759bff13f81c4055a7679e81326f78b6a193a2d856546097c949b20ff,cellpose_cpsam,Cellpose-SAM,clean,0.9057,0.9057,0.0,0.0,0.9231,0.9231,0.0,0.8889,0.8889,0.0,1,1,0,27,26,2,3,False
stage1_train_full,60cb718759bff13f81c4055a7679e81326f78b6a193a2d856546097c949b20ff,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9057,0.8846,0.021,0.0232,0.9231,0.92,0.0031,0.8889,0.8519,0.037,1,2,1,27,25,2,4,False
stage1_train_full,60cb718759bff13f81c4055a7679e81326f78b6a193a2d856546097c949b20ff,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9057,0.9057,0.0,0.0,0.9231,0.9231,0.0,0.8889,0.8889,0.0,1,1,0,27,26,2,3,False
stage1_train_full,60cb718759bff13f81c4055a7679e81326f78b6a193a2d856546097c949b20ff,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9057,0.9057,0.0,0.0,0.9231,0.9231,0.0,0.8889,0.8889,0.0,1,1,0,27,26,2,3,False
stage1_train_full,60cb718759bff13f81c4055a7679e81326f78b6a193a2d856546097c949b20ff,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9057,0.9057,0.0,0.0,0.9231,0.9231,0.0,0.8889,0.8889,0.0,1,1,0,27,26,2,3,False
stage1_train_full,610f32e2d9d270d740aec501dcf0c89595e4e623468ad43272adab90520a8f96,cellpose_cpsam,Cellpose-SAM,clean,0.8673,0.8673,0.0,0.0,0.8448,0.8448,0.0,0.8909,0.8909,0.0,3,3,0,55,58,9,6,False
stage1_train_full,610f32e2d9d270d740aec501dcf0c89595e4e623468ad43272adab90520a8f96,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.8673,0.8364,0.0309,0.0356,0.8448,0.8364,0.0085,0.8909,0.8364,0.0545,3,0,-3,55,55,9,9,False
stage1_train_full,610f32e2d9d270d740aec501dcf0c89595e4e623468ad43272adab90520a8f96,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.8673,0.8704,-0.0031,-0.0036,0.8448,0.8868,-0.042,0.8909,0.8545,0.0364,3,2,-1,55,53,6,8,False
stage1_train_full,610f32e2d9d270d740aec501dcf0c89595e4e623468ad43272adab90520a8f96,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.8673,0.8468,0.0204,0.0235,0.8448,0.8393,0.0055,0.8909,0.8545,0.0364,3,1,-2,55,56,9,8,False
stage1_train_full,610f32e2d9d270d740aec501dcf0c89595e4e623468ad43272adab90520a8f96,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.8673,0.8947,-0.0275,-0.0317,0.8448,0.8644,-0.0196,0.8909,0.9273,-0.0364,3,4,1,55,59,8,4,False
stage1_train_full,615985773f1469fbc00915b3e82d1d4942051c09ddea2667e37ad361ed2e9d59,cellpose_cpsam,Cellpose-SAM,clean,0.9394,0.9394,0.0,0.0,1.0,1.0,0.0,0.8857,0.8857,0.0,4,4,0,35,31,0,4,False
stage1_train_full,615985773f1469fbc00915b3e82d1d4942051c09ddea2667e37ad361ed2e9d59,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9394,0.8923,0.0471,0.0501,1.0,0.9667,0.0333,0.8857,0.8286,0.0571,4,5,1,35,30,1,6,False
stage1_train_full,615985773f1469fbc00915b3e82d1d4942051c09ddea2667e37ad361ed2e9d59,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9394,0.871,0.0684,0.0728,1.0,1.0,0.0,0.8857,0.7714,0.1143,4,8,4,35,27,0,8,False
stage1_train_full,615985773f1469fbc00915b3e82d1d4942051c09ddea2667e37ad361ed2e9d59,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9394,0.871,0.0684,0.0728,1.0,1.0,0.0,0.8857,0.7714,0.1143,4,8,4,35,27,0,8,False
stage1_train_full,615985773f1469fbc00915b3e82d1d4942051c09ddea2667e37ad361ed2e9d59,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9394,0.8889,0.0505,0.0538,1.0,1.0,0.0,0.8857,0.8,0.0857,4,7,3,35,28,0,7,False
stage1_train_full,619429303c1af7540916509fe7900cf483eba4391b06aac87ff7f66ca1ab6483,cellpose_cpsam,Cellpose-SAM,clean,0.9583,0.9583,0.0,0.0,0.9583,0.9583,0.0,0.9583,0.9583,0.0,0,0,0,24,24,1,1,False
stage1_train_full,619429303c1af7540916509fe7900cf483eba4391b06aac87ff7f66ca1ab6483,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9583,0.6957,0.2627,0.2741,0.9583,0.7273,0.2311,0.9583,0.6667,0.2917,0,2,2,24,22,6,8,False
stage1_train_full,619429303c1af7540916509fe7900cf483eba4391b06aac87ff7f66ca1ab6483,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9583,0.8936,0.0647,0.0675,0.9583,0.913,0.0453,0.9583,0.875,0.0833,0,1,1,24,23,2,3,False
stage1_train_full,619429303c1af7540916509fe7900cf483eba4391b06aac87ff7f66ca1ab6483,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9583,0.9362,0.0222,0.0231,0.9583,0.9565,0.0018,0.9583,0.9167,0.0417,0,1,1,24,23,1,2,False
stage1_train_full,619429303c1af7540916509fe7900cf483eba4391b06aac87ff7f66ca1ab6483,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9583,0.9362,0.0222,0.0231,0.9583,0.9565,0.0018,0.9583,0.9167,0.0417,0,1,1,24,23,1,2,False
stage1_train_full,61a15ccbfebb9d2fc54c068472a75d7babfb3f48fea008470e7db807585f9510,cellpose_cpsam,Cellpose-SAM,clean,0.8,0.8,0.0,0.0,0.9091,0.9091,0.0,0.7143,0.7143,0.0,9,9,0,42,33,3,12,False
stage1_train_full,61a15ccbfebb9d2fc54c068472a75d7babfb3f48fea008470e7db807585f9510,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.8,0.7568,0.0432,0.0541,0.9091,0.875,0.0341,0.7143,0.6667,0.0476,9,10,1,42,32,4,14,False
stage1_train_full,61a15ccbfebb9d2fc54c068472a75d7babfb3f48fea008470e7db807585f9510,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.8,0.7733,0.0267,0.0333,0.9091,0.8788,0.0303,0.7143,0.6905,0.0238,9,9,0,42,33,4,13,False
stage1_train_full,61a15ccbfebb9d2fc54c068472a75d7babfb3f48fea008470e7db807585f9510,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.8,0.7733,0.0267,0.0333,0.9091,0.8788,0.0303,0.7143,0.6905,0.0238,9,9,0,42,33,4,13,False
stage1_train_full,61a15ccbfebb9d2fc54c068472a75d7babfb3f48fea008470e7db807585f9510,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.8,0.7733,0.0267,0.0333,0.9091,0.8788,0.0303,0.7143,0.6905,0.0238,9,9,0,42,33,4,13,False
stage1_train_full,61dc249314d7b965eb4561ec739eab9b0f60af55c97b25ced8cb2a42a0be128e,cellpose_cpsam,Cellpose-SAM,clean,0.9709,0.9709,0.0,0.0,0.9524,0.9524,0.0,0.9901,0.9901,0.0,4,4,0,101,105,5,1,False
stage1_train_full,61dc249314d7b965eb4561ec739eab9b0f60af55c97b25ced8cb2a42a0be128e,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9709,0.9849,-0.0141,-0.0145,0.9524,1.0,-0.0476,0.9901,0.9703,0.0198,4,3,-1,101,98,0,3,False
stage1_train_full,61dc249314d7b965eb4561ec739eab9b0f60af55c97b25ced8cb2a42a0be128e,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9709,0.9852,-0.0143,-0.0148,0.9524,0.9804,-0.028,0.9901,0.9901,0.0,4,1,-3,101,102,2,1,False
stage1_train_full,61dc249314d7b965eb4561ec739eab9b0f60af55c97b25ced8cb2a42a0be128e,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9709,0.9804,-0.0095,-0.0098,0.9524,0.9709,-0.0185,0.9901,0.9901,0.0,4,2,-2,101,103,3,1,False
stage1_train_full,61dc249314d7b965eb4561ec739eab9b0f60af55c97b25ced8cb2a42a0be128e,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9709,0.9901,-0.0192,-0.0198,0.9524,0.9901,-0.0377,0.9901,0.9901,0.0,4,0,-4,101,101,1,1,False
stage1_train_full,62057502c387145ed4f8f7f0d5e5bedcb72d3bcec15fa71cb0310dee32871461,cellpose_cpsam,Cellpose-SAM,clean,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,101,101,0,0,False
stage1_train_full,62057502c387145ed4f8f7f0d5e5bedcb72d3bcec15fa71cb0310dee32871461,cellpose_cpsam,Cellpose-SAM,gaussian_noise,1.0,0.99,0.01,0.01,1.0,1.0,0.0,1.0,0.9802,0.0198,0,2,2,101,99,0,2,False
stage1_train_full,62057502c387145ed4f8f7f0d5e5bedcb72d3bcec15fa71cb0310dee32871461,cellpose_cpsam,Cellpose-SAM,gaussian_blur,1.0,0.995,0.005,0.005,1.0,1.0,0.0,1.0,0.9901,0.0099,0,1,1,101,100,0,1,False
stage1_train_full,62057502c387145ed4f8f7f0d5e5bedcb72d3bcec15fa71cb0310dee32871461,cellpose_cpsam,Cellpose-SAM,downsample_upsample,1.0,0.995,0.005,0.005,1.0,1.0,0.0,1.0,0.9901,0.0099,0,1,1,101,100,0,1,False
stage1_train_full,62057502c387145ed4f8f7f0d5e5bedcb72d3bcec15fa71cb0310dee32871461,cellpose_cpsam,Cellpose-SAM,contrast_inversion,1.0,0.9951,0.0049,0.0049,1.0,0.9902,0.0098,1.0,1.0,0.0,0,1,1,101,102,1,0,False
stage1_train_full,623cf6987b3fac8f384c09f40d98c5e739c097aa9a9627054542aa27f7d38db1,cellpose_cpsam,Cellpose-SAM,clean,0.9333,0.9333,0.0,0.0,0.9545,0.9545,0.0,0.913,0.913,0.0,1,1,0,23,22,1,2,False
stage1_train_full,623cf6987b3fac8f384c09f40d98c5e739c097aa9a9627054542aa27f7d38db1,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9333,0.9545,-0.0212,-0.0227,0.9545,1.0,-0.0455,0.913,0.913,0.0,1,2,1,23,21,0,2,False
stage1_train_full,623cf6987b3fac8f384c09f40d98c5e739c097aa9a9627054542aa27f7d38db1,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9333,0.9091,0.0242,0.026,0.9545,0.9524,0.0022,0.913,0.8696,0.0435,1,2,1,23,21,1,3,False
stage1_train_full,623cf6987b3fac8f384c09f40d98c5e739c097aa9a9627054542aa27f7d38db1,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9333,0.9091,0.0242,0.026,0.9545,0.9524,0.0022,0.913,0.8696,0.0435,1,2,1,23,21,1,3,False
stage1_train_full,623cf6987b3fac8f384c09f40d98c5e739c097aa9a9627054542aa27f7d38db1,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9333,0.9091,0.0242,0.026,0.9545,0.9524,0.0022,0.913,0.8696,0.0435,1,2,1,23,21,1,3,False
stage1_train_full,62570c4ff1c5ab6d9d383aba9f25e604768520b4266afd40fdf4734a694c8bc3,cellpose_cpsam,Cellpose-SAM,clean,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,10,10,0,0,False
stage1_train_full,62570c4ff1c5ab6d9d383aba9f25e604768520b4266afd40fdf4734a694c8bc3,cellpose_cpsam,Cellpose-SAM,gaussian_noise,1.0,0.9474,0.0526,0.0526,1.0,1.0,0.0,1.0,0.9,0.1,0,1,1,10,9,0,1,False
stage1_train_full,62570c4ff1c5ab6d9d383aba9f25e604768520b4266afd40fdf4734a694c8bc3,cellpose_cpsam,Cellpose-SAM,gaussian_blur,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,10,10,0,0,False
stage1_train_full,62570c4ff1c5ab6d9d383aba9f25e604768520b4266afd40fdf4734a694c8bc3,cellpose_cpsam,Cellpose-SAM,downsample_upsample,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,10,10,0,0,False
stage1_train_full,62570c4ff1c5ab6d9d383aba9f25e604768520b4266afd40fdf4734a694c8bc3,cellpose_cpsam,Cellpose-SAM,contrast_inversion,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,10,10,0,0,False
stage1_train_full,63d981a107091e1e3059102ce08870744dde173afe324bc2274c17d42f661778,cellpose_cpsam,Cellpose-SAM,clean,0.8525,0.8525,0.0,0.0,0.8966,0.8966,0.0,0.8125,0.8125,0.0,3,3,0,32,29,3,6,False
stage1_train_full,63d981a107091e1e3059102ce08870744dde173afe324bc2274c17d42f661778,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.8525,0.7451,0.1074,0.1259,0.8966,1.0,-0.1034,0.8125,0.5938,0.2188,3,13,10,32,19,0,13,False
stage1_train_full,63d981a107091e1e3059102ce08870744dde173afe324bc2274c17d42f661778,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.8525,0.8421,0.0104,0.0121,0.8966,0.96,-0.0634,0.8125,0.75,0.0625,3,7,4,32,25,1,8,False
stage1_train_full,63d981a107091e1e3059102ce08870744dde173afe324bc2274c17d42f661778,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.8525,0.8621,-0.0096,-0.0113,0.8966,0.9615,-0.065,0.8125,0.7812,0.0312,3,6,3,32,26,1,7,False
stage1_train_full,63d981a107091e1e3059102ce08870744dde173afe324bc2274c17d42f661778,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.8525,0.8772,-0.0247,-0.029,0.8966,1.0,-0.1034,0.8125,0.7812,0.0312,3,7,4,32,25,0,7,False
stage1_train_full,648636ee314d7bdba3ab2fc0fe49a863de35c3e2caf619039f678df67b526868,cellpose_cpsam,Cellpose-SAM,clean,0.9432,0.9432,0.0,0.0,0.9222,0.9222,0.0,0.9651,0.9651,0.0,4,4,0,86,90,7,3,False
stage1_train_full,648636ee314d7bdba3ab2fc0fe49a863de35c3e2caf619039f678df67b526868,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9432,0.9419,0.0013,0.0014,0.9222,0.9419,-0.0196,0.9651,0.9419,0.0233,4,0,-4,86,86,5,5,False
stage1_train_full,648636ee314d7bdba3ab2fc0fe49a863de35c3e2caf619039f678df67b526868,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9432,0.8941,0.0491,0.052,0.9222,0.9048,0.0175,0.9651,0.8837,0.0814,4,2,-2,86,84,8,10,False
stage1_train_full,648636ee314d7bdba3ab2fc0fe49a863de35c3e2caf619039f678df67b526868,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9432,0.9302,0.0129,0.0137,0.9222,0.9302,-0.008,0.9651,0.9302,0.0349,4,0,-4,86,86,6,6,False
stage1_train_full,648636ee314d7bdba3ab2fc0fe49a863de35c3e2caf619039f678df67b526868,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9432,0.9486,-0.0054,-0.0057,0.9222,0.9326,-0.0104,0.9651,0.9651,0.0,4,3,-1,86,89,6,3,False
stage1_train_full,64eeef16fdc4e26523d27bfa71a1d38d2cb2e4fa116c0d0ea56b1322f806f0b9,cellpose_cpsam,Cellpose-SAM,clean,0.967,0.967,0.0,0.0,0.9565,0.9565,0.0,0.9778,0.9778,0.0,2,2,0,90,92,4,2,False
stage1_train_full,64eeef16fdc4e26523d27bfa71a1d38d2cb2e4fa116c0d0ea56b1322f806f0b9,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.967,0.9503,0.0168,0.0173,0.9565,0.9451,0.0115,0.9778,0.9556,0.0222,2,1,-1,90,91,5,4,False
stage1_train_full,64eeef16fdc4e26523d27bfa71a1d38d2cb2e4fa116c0d0ea56b1322f806f0b9,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.967,0.9605,0.0066,0.0068,0.9565,0.977,-0.0205,0.9778,0.9444,0.0333,2,3,1,90,87,2,5,False
stage1_train_full,64eeef16fdc4e26523d27bfa71a1d38d2cb2e4fa116c0d0ea56b1322f806f0b9,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.967,0.9775,-0.0105,-0.0109,0.9565,0.9886,-0.0321,0.9778,0.9667,0.0111,2,2,0,90,88,1,3,False
stage1_train_full,64eeef16fdc4e26523d27bfa71a1d38d2cb2e4fa116c0d0ea56b1322f806f0b9,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.967,0.9724,-0.0053,-0.0055,0.9565,0.967,-0.0105,0.9778,0.9778,0.0,2,1,-1,90,91,3,2,False
stage1_train_full,65c8527c16a016191118e8adc3d307fe3a73d37cbe05597a95aebd75daf8d051,cellpose_cpsam,Cellpose-SAM,clean,0.9589,0.9589,0.0,0.0,0.9722,0.9722,0.0,0.9459,0.9459,0.0,3,3,0,111,108,3,6,False
stage1_train_full,65c8527c16a016191118e8adc3d307fe3a73d37cbe05597a95aebd75daf8d051,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9589,0.894,0.0649,0.0677,0.9722,0.9151,0.0571,0.9459,0.8739,0.0721,3,5,2,111,106,9,14,False
stage1_train_full,65c8527c16a016191118e8adc3d307fe3a73d37cbe05597a95aebd75daf8d051,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9589,0.9315,0.0274,0.0286,0.9722,0.9444,0.0278,0.9459,0.9189,0.027,3,3,0,111,108,6,9,False
stage1_train_full,65c8527c16a016191118e8adc3d307fe3a73d37cbe05597a95aebd75daf8d051,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9589,0.9455,0.0134,0.014,0.9722,0.9541,0.0181,0.9459,0.9369,0.009,3,2,-1,111,109,5,7,False
stage1_train_full,65c8527c16a016191118e8adc3d307fe3a73d37cbe05597a95aebd75daf8d051,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9589,0.9554,0.0035,0.0037,0.9722,0.9469,0.0253,0.9459,0.964,-0.018,3,2,-1,111,113,6,4,False
stage1_train_full,66236902b874b7e4b3891db63a69f6d56f6edcec6aca7ba3c6871d73e7b4c34f,cellpose_cpsam,Cellpose-SAM,clean,0.902,0.902,0.0,0.0,0.8846,0.8846,0.0,0.92,0.92,0.0,1,1,0,25,26,3,2,False
stage1_train_full,66236902b874b7e4b3891db63a69f6d56f6edcec6aca7ba3c6871d73e7b4c34f,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.902,0.9167,-0.0147,-0.0163,0.8846,0.9565,-0.0719,0.92,0.88,0.04,1,2,1,25,23,1,3,False
stage1_train_full,66236902b874b7e4b3891db63a69f6d56f6edcec6aca7ba3c6871d73e7b4c34f,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.902,0.96,-0.058,-0.0643,0.8846,0.96,-0.0754,0.92,0.96,-0.04,1,0,-1,25,25,1,1,False
stage1_train_full,66236902b874b7e4b3891db63a69f6d56f6edcec6aca7ba3c6871d73e7b4c34f,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.902,0.96,-0.058,-0.0643,0.8846,0.96,-0.0754,0.92,0.96,-0.04,1,0,-1,25,25,1,1,False
stage1_train_full,66236902b874b7e4b3891db63a69f6d56f6edcec6aca7ba3c6871d73e7b4c34f,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.902,0.92,-0.018,-0.02,0.8846,0.92,-0.0354,0.92,0.92,0.0,1,0,-1,25,25,2,2,False
stage1_train_full,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,cellpose_cpsam,Cellpose-SAM,clean,0.9655,0.9655,0.0,0.0,1.0,1.0,0.0,0.9333,0.9333,0.0,1,1,0,15,14,0,1,False
stage1_train_full,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9655,0.9286,0.0369,0.0383,1.0,1.0,0.0,0.9333,0.8667,0.0667,1,2,1,15,13,0,2,False
stage1_train_full,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9655,0.9655,0.0,0.0,1.0,1.0,0.0,0.9333,0.9333,0.0,1,1,0,15,14,0,1,False
stage1_train_full,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9655,0.9655,0.0,0.0,1.0,1.0,0.0,0.9333,0.9333,0.0,1,1,0,15,14,0,1,False
stage1_train_full,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9655,0.9286,0.0369,0.0383,1.0,1.0,0.0,0.9333,0.8667,0.0667,1,2,1,15,13,0,2,False
stage1_train_full,670ebd9d674be236b9bf0b28650ad3f68e1891b06e16a9021fd069ca7ef32b78,cellpose_cpsam,Cellpose-SAM,clean,0.9756,0.9756,0.0,0.0,0.9524,0.9524,0.0,1.0,1.0,0.0,1,1,0,20,21,1,0,False
stage1_train_full,670ebd9d674be236b9bf0b28650ad3f68e1891b06e16a9021fd069ca7ef32b78,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9756,0.9,0.0756,0.0775,0.9524,0.9,0.0524,1.0,0.9,0.1,1,0,-1,20,20,2,2,False
stage1_train_full,670ebd9d674be236b9bf0b28650ad3f68e1891b06e16a9021fd069ca7ef32b78,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9756,0.95,0.0256,0.0263,0.9524,0.95,0.0024,1.0,0.95,0.05,1,0,-1,20,20,1,1,False
stage1_train_full,670ebd9d674be236b9bf0b28650ad3f68e1891b06e16a9021fd069ca7ef32b78,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9756,0.95,0.0256,0.0263,0.9524,0.95,0.0024,1.0,0.95,0.05,1,0,-1,20,20,1,1,False
stage1_train_full,670ebd9d674be236b9bf0b28650ad3f68e1891b06e16a9021fd069ca7ef32b78,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9756,0.9268,0.0488,0.05,0.9524,0.9048,0.0476,1.0,0.95,0.05,1,1,0,20,21,2,1,False
stage1_train_full,673baf65ae5c571d6be452eb41e79ef3fc2eb3fd238e621c6b7621763b429989,cellpose_cpsam,Cellpose-SAM,clean,0.9714,0.9714,0.0,0.0,1.0,1.0,0.0,0.9444,0.9444,0.0,1,1,0,18,17,0,1,False
stage1_train_full,673baf65ae5c571d6be452eb41e79ef3fc2eb3fd238e621c6b7621763b429989,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9714,0.7742,0.1972,0.203,1.0,0.9231,0.0769,0.9444,0.6667,0.2778,1,5,4,18,13,1,6,False
stage1_train_full,673baf65ae5c571d6be452eb41e79ef3fc2eb3fd238e621c6b7621763b429989,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9714,0.9714,0.0,0.0,1.0,1.0,0.0,0.9444,0.9444,0.0,1,1,0,18,17,0,1,False
